TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,VITA SARI.Ap,24-11-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,24-11-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,SINAR BINTANG.Ap,24-11-2022,CHAMPS VIT C 100MG (BTL/30),7
SALES,SINAR BINTANG.Ap,24-11-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,DETTY.Ap,24-11-2022,NATURALLE VIT E 250IU (BTL/30S),2
SALES,BONA 1. AP,25-11-2022,MAXITON SOFT CAP (BTL/30S),3
SALES,KASIH AGAPE.Ap,25-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,RAYA JAYA.Ap,26-11-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,SARI GUNUNG.Ap,26-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,BERSAMA.TO,26-11-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,SMARCO MANDIRI SUKSES.PT,26-11-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,PT. KALIMAS GLOBAL ASIA,28-11-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,28-11-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,28-11-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,AGUNG.TO,28-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,30-11-2022,MAXITON SOFT CAP (BTL/30S),120
SALES,BONA JAYA.AP,30-11-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,PT. KALIMAS GLOBAL ASIA,30-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,30-11-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,SARI GUNUNG.Ap,30-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SARI GUNUNG.Ap,30-11-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,SARI GUNUNG.Ap,30-11-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,30-11-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SARI GUNUNG.Ap,30-11-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),24
SALES,SARI GUNUNG.Ap,30-11-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,MITRA.Ap,30-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,30-11-2022,NATURALLE VIT E 250IU (BTL/30S),34
SALES,AGUNG.TO,30-11-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BONA JAYA.AP,30-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,30-11-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,30-11-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,30-11-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BONA JAYA.AP,30-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,30-11-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BONA JAYA.AP,30-11-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,SAUDARA BARU.Ap,30-11-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA BARU.Ap,30-11-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA BARU.Ap,30-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA BARU.Ap,30-11-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA BARU.Ap,30-11-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA BARU.Ap,30-11-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SAUDARA BARU.Ap,30-11-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,VITA SARI.Ap,30-11-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,30-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
RETUR,VITA JAYA FARMA.Ap,05-12-2022,MAXITON SOFT CAP (BTL/30S),-2
SALES,ARMA JAYA. AP,07-12-2022,MAXITON SOFT CAP (BTL/30S),3
SALES,AGUNG.TO,07-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,08-12-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SERASI.Ap,08-12-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,ANDA.TO,08-12-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,09-12-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,09-12-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,MEGAH TETAP SAKTI.PT,10-12-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),6
SALES,EVA HUTAHAEAN.Bidan,13-12-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,AGUNG.TO,13-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),15-12-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),3
SALES,PT. KALIMAS GLOBAL ASIA,19-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,PT. KALIMAS GLOBAL ASIA,19-12-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,19-12-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,20-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,20-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,20-12-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,BONA JAYA.AP,20-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,KASIH.Ap,20-12-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,MAJU.Ap,20-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,MAJU.Ap,20-12-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,AGUNG.TO,21-12-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,BONA 1. AP,23-12-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,BONA 1. AP,23-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,BONA 1. AP,23-12-2022,CHAMPS VIT C 100MG (BTL/30),6
RETUR,SINAR BARU.AP,26-12-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,SINAR BARU.AP,26-12-2022,NATURALLE VIT E 250IU (BTL/30S),-8
RETUR,KITA SEHAT.Ap,26-12-2022,CHAMPS EMULSION (BTL/200ML),-1
SALES,*** KARYAWAN ***,26-12-2022,CHAMPS VIT C 100MG (BTL/30),1
SALES,PT. KALIMAS GLOBAL ASIA,26-12-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BUANA INDAH.Ap,27-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),3
SALES,PT. KALIMAS GLOBAL ASIA,27-12-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,28-12-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,AGUNG.TO,28-12-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),36
SALES,AGUNG.TO,29-12-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BAZZAR DUOPHARMA MEDAN,29-12-2022,CHAMPS EMULSION (BTL/200ML),20
SALES,BAZZAR DUOPHARMA MEDAN,29-12-2022,CHAMPS EMULSION (BTL/350ML),7
SALES,VITA SARI.Ap,30-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,30-12-2022,CHAMPS VIT C 100MG (BTL/30),60
SALES,VITA SARI.Ap,30-12-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,30-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,VITA SARI.Ap,30-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),35
SALES,RAYA III.Ap,30-12-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,PT. KALIMAS GLOBAL ASIA,30-12-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,30-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,AGUNG.TO,30-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,BONA JAYA.AP,30-12-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,30-12-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,30-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
RETUR,HARAPAN BARU. AP,31-12-2022,CHAMPS EMULSION (BTL/200ML),-4
SALES,AGUNG.TO,31-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,31-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
