TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,SAUDARA JAYA.Ap,03-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),23
SALES,SAUDARA JAYA.Ap,03-10-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,CAHAYA RAYA.Ap,03-10-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),6
RETUR,GAMA.Ap,03-11-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,MEDI FARMA.Ap,03-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,MEDI FARMA.Ap,03-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SEHATI JAYA.Ap,03-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,NORA.Ap,03-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,NORA.Ap,03-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SANA BARU.Ap,03-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SANA BARU.Ap,03-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,EVA HUTAHAEAN.Bidan,03-11-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,WATIYEM.Bidan,03-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,WATIYEM.Bidan,03-11-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,VITA SARI.Ap,03-12-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,dr. Silvia Karlia. Prtk.,03-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,dr. Silvia Karlia. Prtk.,03-12-2022,NATURALLE VIT E 250IU (BTL/30S),1
SALES,BINTANG FARMA. CV,03-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BINTANG FARMA. CV,03-12-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BINTANG FARMA. CV,03-12-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BINTANG FARMA. CV,03-12-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,MEGAH TETAP SAKTI.PT,03-12-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,MEGAH TETAP SAKTI.PT,03-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
RETUR,RAKYAT BARU.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,RAKYAT BARU.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,PRIMA LESTARI 2.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,PRIMA LESTARI 2.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,FORTUNA.Ap,03-14-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,FORTUNA.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MW RAMBUTAN 2.Ap,03-14-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,MW RAMBUTAN 2.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BERKAT.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BERKAT.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,WAHAIN.Ap,03-14-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,WAHAIN.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,HENY FARMA.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,HENY FARMA.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,PULAU BALI II.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,PULAU BALI II.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,KUMA FARMA.AP,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,KUMA FARMA.AP,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SINAR SEHAT.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,RAKYAT BARU.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,RAKYAT BARU.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,KRAKATAU.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,KRAKATAU.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,ANGEL.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,ANGEL.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SELMA.Tk,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SELMA.Tk,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,DISNEY.Baby Shop,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,DISNEY.Baby Shop,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,JAYA MANDIRI.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,JAYA MANDIRI.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,JAYA.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,JAYA.Ap,03-14-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,PT. KALIMAS GLOBAL ASIA,03-14-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,CHELSEA.Ap,03-14-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,MW RAMBUTAN 2.Ap,03-15-2022,MAXITON SOFT CAP (BTL/30S),1
RETUR,SEHAT.Ap,03-16-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SEHAT.Ap,03-16-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MANJUR.Ap,03-16-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,MANJUR.Ap,03-16-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,EDATTA.Ap,03-16-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,EDATTA.Ap,03-16-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,ARGA. AP,03-16-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,ARGA. AP,03-16-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BIOS JAYA .AP,03-16-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BIOS JAYA .AP,03-16-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SINAR RAYA.Ap,03-16-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-2
RETUR,SINAR RAYA.Ap,03-16-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),-9
SALES,RAFIF FARMA.Ap,03-16-2022,MAXITON SOFT CAP (BTL/30S),2
RETUR,AZKIA FARMA AP,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,AZKIA FARMA AP,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SERASI.Ap,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SERASI.Ap,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,AZ` ZAHRA FARMA.Ap,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,AZ` ZAHRA FARMA.Ap,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,DIAN FARMA.Ap,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,DIAN FARMA.Ap,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,GLUGUR JAYA.Ap,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,GLUGUR JAYA.Ap,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MATAHARI. AP,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,MATAHARI. AP,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SENTOSA.Ap,03-17-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,SAUDARA JAYA.Ap,03-17-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BALI.TO,03-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),131
RETUR,ASSYIFA.AP,03-18-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,ASSYIFA.AP,03-18-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,RAYA VI.Ap,03-18-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,SINAR RAYA.Ap,03-19-2022,MAXITON SOFT CAP (BTL/30S),12
RETUR,BERSAMA.Ap,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BERSAMA.Ap,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,INTISARI.Ap,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,INTISARI.Ap,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,CITY.Ap,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,CITY.Ap,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BALI.TO,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-120
RETUR,BALI.TO,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-11
RETUR,EVA HUTAHAEAN.Bidan,03-21-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),-3
RETUR,EVA HUTAHAEAN.Bidan,03-21-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),-5
RETUR,SINAR BINTANG.Ap,03-21-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-2
RETUR,ANTARA.Ap,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,ANTARA.Ap,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,KELUARGA.TO,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,KELUARGA.TO,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BUDI.Ap,03-21-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BUDI.Ap,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,GUNA F.Ap,03-21-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,MITHA FARMA.Ap,03-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,SUSU NEW ASIA MANDIRI.Tk,03-22-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,AGUNG.TO,03-22-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,WATIYEM.Bidan,03-22-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,VITA SARI.Ap,03-23-2022,NATURALLE FISH OIL 1000MG (BTL/60S),72
SALES,SINAR BINTANG.Ap,03-23-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),2
SALES,AGUNG.TO,03-24-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,WIJAYA.Ap,03-24-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
RETUR,VICTORY.Tk,03-25-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SAUDARA JAYA.Ap,03-25-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),-12
RETUR,SAUDARA JAYA.Ap,03-25-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),-11
RETUR,DWI JAYA.TO,03-25-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,DWI JAYA.TO,03-25-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SEHATI.TO,03-25-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SEHATI.TO,03-25-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,BALI.TO,03-25-2022,CHAMPS EMULSION (BTL/350ML),240
SALES,METRO ARTHA PRAKASA.PT,03-25-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),120
SALES,VITA SARI.Ap,03-25-2022,CHAMPS EMULSION (BTL/200ML),72
SALES,VITA SARI.Ap,03-25-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,03-25-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,VITA SARI.Ap,03-25-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,CITY.Ap,03-25-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,WINA.Bidan,03-25-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,RAYA IV.Ap,03-25-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,SAUDARA JAYA.Ap,03-25-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,SAUDARA JAYA.Ap,03-25-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),12
SALES,WATIYEM.Bidan,03-25-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,BUANA INDAH.Ap,03-26-2022,CHAMPS EMULSION (BTL/200ML),120
SALES,BINTANG FARMA. CV,03-26-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,BINTANG FARMA. CV,03-26-2022,CHAMPS EMULSION (BTL/200ML),240
SALES,PAK PAK. TO,03-26-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,AGUNG.TO,03-26-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAMUDRA.Ap,03-28-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,SAUDARA BARU.Ap,03-28-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,MW RAMBUTAN 2.Ap,03-28-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,BONA 1.Ap,03-28-2022,CHAMPS EMULSION (BTL/200ML),6
RETUR,EBEN NEZER.Tk,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,EBEN NEZER.Tk,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,DAMAI.Tk,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,DAMAI.Tk,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,B SITORUS.Tk,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,B SITORUS.Tk,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MAJU.TO,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,MAJU.TO,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MEGUMI.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,MEGUMI.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,CAHAYA.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,CAHAYA.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SALIDO.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SALIDO.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SARVITA.Tk,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SARVITA.Tk,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,ABADI JAYA AP,03-29-2022,CHAMPS EMULSION (BTL/200ML),-1
RETUR,YAMIN.Ap,03-29-2022,CHAMPS EMULSION (BTL/200ML),-2
RETUR,PT. MENARA ANUGERAH SENTOSA,03-29-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,PT. MENARA ANUGERAH SENTOSA,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-3
RETUR,VITA JAYA FARMA.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,VITA JAYA FARMA.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SEMANGAT.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SEMANGAT.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,RIDOS.Ap,03-29-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,RIDOS.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,KAMBUNA.Ap,03-29-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,KAMBUNA.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BERKAT ANANDA.Ap,03-29-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,BERKAT ANANDA.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,RACHEL FARMA.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,RACHEL FARMA.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BUNDA.Ap,03-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BUNDA.Ap,03-29-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,SAMUDRA.Ap,03-29-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,SAMUDRA.Ap,03-29-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,SAMUDRA.Ap,03-29-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,GUNA F.Ap,03-29-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,ROMERO.Ap,03-29-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,ROMERO.Ap,03-29-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,GEMILANG.Ap,03-29-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,KELUARGA.Ap,03-29-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,BINTANG FARMA. CV,03-30-2022,CHAMPS VIT C 100MG (BTL/30),72
SALES,YOHANA FARMA.Ap,03-30-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BUANA INDAH.Ap,03-30-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,*** KARYAWAN ***,03-30-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,NALAMBOK.Ap,03-30-2022,CHAMPS EMULSION (BTL/200ML),120
SALES,SURIATAMA MAHKOTA KENCANA.PT (SUZUYA MARELAN),03-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,SINAR RAYA.Ap,03-30-2022,CHAMPS EMULSION (BTL/200ML),48
RETUR,CITRA FARMA. AP,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,CITRA FARMA. AP,03-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,DJAYA FARMA.Ap,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,DJAYA FARMA.Ap,03-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MEGA SAKTI.TO,03-31-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),-3
SALES,PHALMA AGUNG.Ap,03-31-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,SURIATAMA MITRA PERWITA.PT (SUZUYA TAMORA),03-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,SURIATAMA MAHKOTA KENCANA.PT (SUZUYA KATAMSO),03-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,MERAPI MANDIRI.Ap,03-31-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,VITA SARI.Ap,03-31-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,03-31-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,AGUNG.TO,03-31-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,AGUNG.TO,03-31-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),23
SALES,SAMUDRA.Ap,03-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),22
SALES,MEGA SAKTI.TO,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,MEGA SAKTI.TO,03-31-2022,CHAMPS VIT C 100MG (BTL/30),72
SALES,MEGA SAKTI.TO,03-31-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,MEGA SAKTI.TO,03-31-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),48
SALES,MEGA SAKTI.TO,03-31-2022,NATURALLE VIT E 250IU (BTL/30S),72
SALES,MEGA SAKTI.TO,03-31-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,MEGA SAKTI.TO,03-31-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),48
SALES,SAUDARA JAYA.Ap,03-31-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,BONA JAYA.AP,03-31-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,SURIATAMA MITRA PERWITA.PT (SUZUYA BINJAI),03-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,BONA JAYA.AP,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,03-31-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,03-31-2022,CHAMPS EMULSION (BTL/350ML),72
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,SARI GUNUNG.Ap,03-31-2022,CHAMPS EMULSION (BTL/200ML),21
SALES,SARI GUNUNG.Ap,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),60
SALES,SARI GUNUNG.Ap,03-31-2022,CHAMPS VIT C 100MG (BTL/30),64
SALES,SARI GUNUNG.Ap,03-31-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,MEDIKA.Ap,03-31-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,SARI GUNUNG.Ap,03-31-2022,CHAMPS EMULSION (BTL/350ML),88
SALES,SARI GUNUNG.Ap,03-31-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),45
SALES,SAUDARA JAYA.Ap,03-31-2022,CHAMPS EMULSION (BTL/350ML),48
SALES,SAUDARA JAYA.Ap,03-31-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,MEGA SAKTI.TO,03-31-2022,CHAMPS EMULSION (BTL/350ML),92
SALES,VITA SARI.Ap,03-31-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,VITA SARI.Ap,03-31-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,BONA JAYA.AP,03-31-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,03-31-2022,CHAMPS EMULSION (BTL/350ML),12
SALES,AGUNG.TO,03-31-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,RANI. KLINIK PRATAMA,03-31-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,RANI. KLINIK PRATAMA,03-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,RANI. KLINIK PRATAMA,03-31-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,RISDA.Bidan,04-04-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,KASIH AGAPE.Ap,04-04-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,SAUDARA JAYA.Ap,04-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,04-05-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA JAYA.Ap,04-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA JAYA.Ap,04-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,KITA SEHAT.Ap,04-06-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,KITA SEHAT.Ap,04-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,KITA SEHAT.Ap,04-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,KITA SEHAT.Ap,04-06-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,RAYA JAYA.Ap,04-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,PT. KALIMAS GLOBAL ASIA,04-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,REZEKI MANDIRI.Ap,04-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),4
SALES,MEGAH TETAP SAKTI.PT,04-08-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,MEGAH TETAP SAKTI.PT,04-08-2022,CHAMPS VIT C 100MG (BTL/30),72
SALES,MEGAH TETAP SAKTI.PT,04-08-2022,MAXITON SOFT CAP (BTL/30S),72
